"","exp_no","employee_no","date","amount"
"20422","E20422","Emp1207",2021-08-12,466
"20423","E20423","Emp0569",2021-08-12,488
"20424","E20424","Emp1127",2021-08-12,451
"20425","E20425","Emp0111",2021-08-12,479
"20426","E20426","Emp0206",2021-08-12,474
"20427","E20427","Emp0127",2021-08-12,472
"20428","E20428","Emp0752",2021-08-12,499
"20429","E20429","Emp0241",2021-08-12,480
"20430","E20430","Emp1658",2021-08-12,476
"20431","E20431","Emp0454",2021-08-12,492
"20432","E20432","Emp0014",2021-08-12,487
"20433","E20433","Emp0014",2021-08-12,480
"20434","E20434","Emp0123",2021-08-12,515
"20435","E20435","Emp0272",2021-08-12,502
"20436","E20436","Emp1483",2021-08-12,476
"20437","E20437","Emp1043",2021-08-12,478
"20438","E20438","Emp1105",2021-08-12,498
"20439","E20439","Emp1301",2021-08-12,488
"20440","E20440","Emp1167",2021-08-12,470
"20441","E20441","Emp0305",2021-08-12,500
"20442","E20442","Emp0175",2021-08-12,479
"20443","E20443","Emp1365",2021-08-12,542
"20444","E20444","Emp0363",2021-08-12,499
"20445","E20445","Emp1281",2021-08-12,508
"20446","E20446","Emp1007",2021-08-12,486
"20447","E20447","Emp1115",2021-08-12,482
"20448","E20448","Emp1156",2021-08-12,452
"20449","E20449","Emp0707",2021-08-12,482
"20450","E20450","Emp1126",2021-08-12,507
"20451","E20451","Emp0753",2021-08-12,455
"20452","E20452","Emp1520",2021-08-12,480
"20453","E20453","Emp1456",2021-08-12,487
"20454","E20454","Emp0607",2021-08-12,469
"20455","E20455","Emp1601",2021-08-12,514
"20456","E20456","Emp0085",2021-08-12,468
"20457","E20457","Emp0944",2021-08-12,433
"20458","E20458","Emp0666",2021-08-12,461
"20459","E20459","Emp0052",2021-08-12,505
"20460","E20460","Emp0252",2021-08-12,535
"20461","E20461","Emp0481",2021-08-12,499
"20462","E20462","Emp0009",2021-08-12,530
"20463","E20463","Emp1122",2021-08-12,470
"20464","E20464","Emp0172",2021-08-12,486
"20465","E20465","Emp1214",2021-08-12,489
"20466","E20466","Emp1635",2021-08-12,492
"20467","E20467","Emp0204",2021-08-12,537
"20468","E20468","Emp1345",2021-08-12,529
"20469","E20469","Emp0898",2021-08-12,487
"20470","E20470","Emp0297",2021-08-12,533
"20471","E20471","Emp1301",2021-08-12,473
"20472","E20472","Emp0389",2021-08-12,447
"20473","E20473","Emp1355",2021-08-12,474
"20474","E20474","Emp1068",2021-08-12,490
"20475","E20475","Emp0414",2021-08-12,511
"20476","E20476","Emp0123",2021-08-12,487
"20477","E20477","Emp0428",2021-08-12,474
"20478","E20478","Emp0769",2021-08-12,505
"20479","E20479","Emp0508",2021-08-12,459
"20480","E20480","Emp0641",2021-08-12,473
"20481","E20481","Emp1327",2021-08-12,473
"20482","E20482","Emp1324",2021-08-12,445
"20483","E20483","Emp1303",2021-08-12,455
"20484","E20484","Emp1296",2021-08-12,427
"20485","E20485","Emp0273",2021-08-12,475
"20486","E20486","Emp0867",2021-08-12,521
"20487","E20487","Emp1115",2021-08-12,489
"20488","E20488","Emp0514",2021-08-12,482
"20489","E20489","Emp0967",2021-08-12,494
"20490","E20490","Emp1127",2021-08-12,450
"20491","E20491","Emp0252",2021-08-12,483
"20492","E20492","Emp1570",2021-08-12,470
"20493","E20493","Emp0182",2021-08-12,504
"20494","E20494","Emp1380",2021-08-12,481
"20495","E20495","Emp1264",2021-08-12,470
"20496","E20496","Emp1394",2021-08-12,508
"20497","E20497","Emp0096",2021-08-12,496
"20498","E20498","Emp1064",2021-08-12,442
"20499","E20499","Emp0256",2021-08-12,449
"20500","E20500","Emp0581",2021-08-12,470
"20501","E20501","Emp0323",2021-08-12,505
"20502","E20502","Emp0122",2021-08-12,497
"20503","E20503","Emp0662",2021-08-12,525
"20504","E20504","Emp0246",2021-08-12,520
"20505","E20505","Emp0455",2021-08-12,496
"20506","E20506","Emp1576",2021-08-12,500
"20507","E20507","Emp0633",2021-08-12,475
"20508","E20508","Emp0962",2021-08-12,481
"20509","E20509","Emp0330",2021-08-12,488
"20510","E20510","Emp1015",2021-08-12,527
"20511","E20511","Emp0974",2021-08-12,455
"20512","E20512","Emp1373",2021-08-12,496
"20513","E20513","Emp0586",2021-08-12,471
"20514","E20514","Emp0875",2021-08-12,526
"20515","E20515","Emp0463",2021-08-12,527
"20516","E20516","Emp0688",2021-08-12,471
"20517","E20517","Emp0204",2021-08-12,472
"20518","E20518","Emp0653",2021-08-12,477
"20519","E20519","Emp1536",2021-08-13,506
"20520","E20520","Emp1469",2021-08-13,455
"20521","E20521","Emp0118",2021-08-13,474
"20522","E20522","Emp0893",2021-08-13,486
"20523","E20523","Emp1641",2021-08-13,441
"20524","E20524","Emp1629",2021-08-13,508
"20525","E20525","Emp1117",2021-08-13,466
"20526","E20526","Emp0302",2021-08-13,495
"20527","E20527","Emp0734",2021-08-13,476
"20528","E20528","Emp0278",2021-08-13,445
"20529","E20529","Emp1289",2021-08-13,479
"20530","E20530","Emp0030",2021-08-13,519
"20531","E20531","Emp1465",2021-08-13,525
"20532","E20532","Emp1266",2021-08-13,508
"20533","E20533","Emp0017",2021-08-13,484
"20534","E20534","Emp0731",2021-08-13,468
"20535","E20535","Emp0248",2021-08-13,523
"20536","E20536","Emp1109",2021-08-13,471
"20537","E20537","Emp1313",2021-08-13,445
"20538","E20538","Emp1576",2021-08-13,551
"20539","E20539","Emp0533",2021-08-13,542
"20540","E20540","Emp0811",2021-08-13,504
"20541","E20541","Emp0479",2021-08-13,494
"20542","E20542","Emp1022",2021-08-13,501
"20543","E20543","Emp0002",2021-08-13,500
"20544","E20544","Emp0346",2021-08-13,460
"20545","E20545","Emp0727",2021-08-13,502
"20546","E20546","Emp0655",2021-08-13,480
"20547","E20547","Emp1529",2021-08-13,488
"20548","E20548","Emp0009",2021-08-13,492
"20549","E20549","Emp0252",2021-08-13,470
"20550","E20550","Emp1024",2021-08-13,467
"20551","E20551","Emp0318",2021-08-13,491
"20552","E20552","Emp0758",2021-08-13,461
"20553","E20553","Emp1152",2021-08-13,451
"20554","E20554","Emp0275",2021-08-13,521
"20555","E20555","Emp0811",2021-08-13,463
"20556","E20556","Emp1373",2021-08-13,505
"20557","E20557","Emp0423",2021-08-13,528
"20558","E20558","Emp0461",2021-08-13,501
"20559","E20559","Emp1308",2021-08-13,503
"20560","E20560","Emp1516",2021-08-13,512
"20561","E20561","Emp1015",2021-08-13,452
"20562","E20562","Emp1205",2021-08-13,536
"20563","E20563","Emp1211",2021-08-13,509
"20564","E20564","Emp1078",2021-08-13,464
"20565","E20565","Emp0677",2021-08-13,534
"20566","E20566","Emp1566",2021-08-13,515
"20567","E20567","Emp1181",2021-08-13,493
"20568","E20568","Emp1085",2021-08-13,514
"20569","E20569","Emp1630",2021-08-13,500
"20570","E20570","Emp0688",2021-08-13,495
"20571","E20571","Emp0776",2021-08-13,517
"20572","E20572","Emp0569",2021-08-13,504
"20573","E20573","Emp0986",2021-08-13,491
"20574","E20574","Emp1193",2021-08-13,511
"20575","E20575","Emp1654",2021-08-13,461
"20576","E20576","Emp1473",2021-08-13,480
"20577","E20577","Emp0273",2021-08-13,471
"20578","E20578","Emp0100",2021-08-13,468
"20579","E20579","Emp0762",2021-08-13,535
"20580","E20580","Emp0078",2021-08-13,505
"20581","E20581","Emp0832",2021-08-13,440
"20582","E20582","Emp0006",2021-08-13,520
"20583","E20583","Emp0800",2021-08-13,493
"20584","E20584","Emp0712",2021-08-13,482
"20585","E20585","Emp1420",2021-08-13,488
"20586","E20586","Emp0262",2021-08-13,477
"20587","E20587","Emp0842",2021-08-13,511
"20588","E20588","Emp1599",2021-08-13,463
"20589","E20589","Emp1097",2021-08-13,542
"20590","E20590","Emp0079",2021-08-13,505
"20591","E20591","Emp1663",2021-08-13,459
"20592","E20592","Emp1407",2021-08-13,475
"20593","E20593","Emp0918",2021-08-13,446
"20594","E20594","Emp0193",2021-08-13,480
"20595","E20595","Emp1371",2021-08-13,492
"20596","E20596","Emp1054",2021-08-13,481
"20597","E20597","Emp0746",2021-08-13,500
"20598","E20598","Emp0822",2021-08-13,473
"20599","E20599","Emp0701",2021-08-13,477
"20600","E20600","Emp0458",2021-08-13,472
"20601","E20601","Emp0404",2021-08-13,494
"20602","E20602","Emp1442",2021-08-13,471
"20603","E20603","Emp0974",2021-08-13,505
"20604","E20604","Emp1406",2021-08-13,487
"20605","E20605","Emp0351",2021-08-13,478
"20606","E20606","Emp0609",2021-08-13,505
"20607","E20607","Emp1481",2021-08-13,488
"20608","E20608","Emp0291",2021-08-13,457
"20609","E20609","Emp0539",2021-08-13,505
"20610","E20610","Emp0338",2021-08-13,491
"20611","E20611","Emp1634",2021-08-13,490
"20612","E20612","Emp0822",2021-08-13,520
"20613","E20613","Emp0569",2021-08-14,494
"20614","E20614","Emp0167",2021-08-14,447
"20615","E20615","Emp0887",2021-08-14,496
"20616","E20616","Emp0423",2021-08-14,458
"20617","E20617","Emp1331",2021-08-14,481
"20618","E20618","Emp1034",2021-08-14,480
"20619","E20619","Emp1594",2021-08-14,489
"20620","E20620","Emp1352",2021-08-14,467
"20621","E20621","Emp0056",2021-08-14,486
"20622","E20622","Emp0594",2021-08-14,450
"20623","E20623","Emp1352",2021-08-14,515
"20624","E20624","Emp1661",2021-08-14,494
"20625","E20625","Emp1267",2021-08-14,447
"20626","E20626","Emp1315",2021-08-14,455
"20627","E20627","Emp0026",2021-08-14,503
"20628","E20628","Emp1420",2021-08-14,502
"20629","E20629","Emp1262",2021-08-14,486
"20630","E20630","Emp0949",2021-08-14,475
"20631","E20631","Emp0239",2021-08-14,510
"20632","E20632","Emp1551",2021-08-14,515
"20633","E20633","Emp0403",2021-08-14,505
"20634","E20634","Emp1485",2021-08-14,541
"20635","E20635","Emp0339",2021-08-14,465
"20636","E20636","Emp0135",2021-08-14,537
"20637","E20637","Emp1338",2021-08-14,474
"20638","E20638","Emp0319",2021-08-14,528
"20639","E20639","Emp1006",2021-08-14,493
"20640","E20640","Emp0509",2021-08-14,472
"20641","E20641","Emp1097",2021-08-14,501
"20642","E20642","Emp1018",2021-08-14,507
"20643","E20643","Emp1142",2021-08-14,481
"20644","E20644","Emp0165",2021-08-14,526
"20645","E20645","Emp0100",2021-08-14,506
"20646","E20646","Emp0579",2021-08-14,519
"20647","E20647","Emp0374",2021-08-14,503
"20648","E20648","Emp1139",2021-08-14,482
"20649","E20649","Emp0206",2021-08-14,454
"20650","E20650","Emp0857",2021-08-14,467
"20651","E20651","Emp0229",2021-08-14,456
"20652","E20652","Emp0219",2021-08-14,487
"20653","E20653","Emp1390",2021-08-14,473
"20654","E20654","Emp0330",2021-08-14,480
"20655","E20655","Emp0389",2021-08-14,490
"20656","E20656","Emp1536",2021-08-14,470
"20657","E20657","Emp1653",2021-08-14,482
"20658","E20658","Emp0812",2021-08-14,445
"20659","E20659","Emp1328",2021-08-14,494
"20660","E20660","Emp1043",2021-08-14,490
"20661","E20661","Emp0380",2021-08-14,466
"20662","E20662","Emp0780",2021-08-14,489
"20663","E20663","Emp0270",2021-08-14,509
"20664","E20664","Emp0519",2021-08-14,497
"20665","E20665","Emp0939",2021-08-14,515
"20666","E20666","Emp0723",2021-08-14,526
"20667","E20667","Emp0828",2021-08-14,513
"20668","E20668","Emp0568",2021-08-14,493
"20669","E20669","Emp0883",2021-08-14,517
"20670","E20670","Emp1352",2021-08-14,518
"20671","E20671","Emp0753",2021-08-14,520
"20672","E20672","Emp0092",2021-08-14,512
"20673","E20673","Emp0942",2021-08-14,507
"20674","E20674","Emp0182",2021-08-14,495
"20675","E20675","Emp0698",2021-08-14,471
"20676","E20676","Emp0083",2021-08-14,494
"20677","E20677","Emp0163",2021-08-14,488
"20678","E20678","Emp1441",2021-08-14,504
"20679","E20679","Emp0303",2021-08-14,490
"20680","E20680","Emp0811",2021-08-14,509
"20681","E20681","Emp0089",2021-08-14,527
"20682","E20682","Emp0744",2021-08-14,493
"20683","E20683","Emp1548",2021-08-14,475
"20684","E20684","Emp0302",2021-08-14,488
"20685","E20685","Emp0955",2021-08-14,468
"20686","E20686","Emp1422",2021-08-14,483
"20687","E20687","Emp0739",2021-08-14,476
"20688","E20688","Emp0395",2021-08-14,485
"20689","E20689","Emp0203",2021-08-14,524
"20690","E20690","Emp0902",2021-08-15,467
"20691","E20691","Emp1473",2021-08-15,484
"20692","E20692","Emp0206",2021-08-15,474
"20693","E20693","Emp0252",2021-08-15,503
"20694","E20694","Emp1055",2021-08-15,501
"20695","E20695","Emp1490",2021-08-15,491
"20696","E20696","Emp0759",2021-08-15,482
"20697","E20697","Emp1103",2021-08-15,489
"20698","E20698","Emp0035",2021-08-15,469
"20699","E20699","Emp0778",2021-08-15,507
"20700","E20700","Emp0933",2021-08-15,531
"20701","E20701","Emp0092",2021-08-15,504
"20702","E20702","Emp0719",2021-08-15,496
"20703","E20703","Emp1555",2021-08-15,539
"20704","E20704","Emp0518",2021-08-15,476
"20705","E20705","Emp0622",2021-08-15,474
"20706","E20706","Emp0388",2021-08-15,502
"20707","E20707","Emp0465",2021-08-15,454
"20708","E20708","Emp1630",2021-08-15,455
"20709","E20709","Emp1182",2021-08-15,447
"20710","E20710","Emp1287",2021-08-15,508
"20711","E20711","Emp1601",2021-08-15,505
"20712","E20712","Emp1504",2021-08-15,469
"20713","E20713","Emp0455",2021-08-15,481
"20714","E20714","Emp1536",2021-08-15,482
"20715","E20715","Emp0022",2021-08-15,497
"20716","E20716","Emp0834",2021-08-15,492
"20717","E20717","Emp1339",2021-08-15,479
"20718","E20718","Emp1426",2021-08-15,491
"20719","E20719","Emp0265",2021-08-15,507
"20720","E20720","Emp1603",2021-08-15,509
"20721","E20721","Emp1054",2021-08-15,513
"20722","E20722","Emp1639",2021-08-15,457
"20723","E20723","Emp1019",2021-08-15,524
"20724","E20724","Emp0568",2021-08-15,482
"20725","E20725","Emp1643",2021-08-15,537
"20726","E20726","Emp1099",2021-08-15,477
"20727","E20727","Emp1533",2021-08-15,484
"20728","E20728","Emp1234",2021-08-15,536
"20729","E20729","Emp1112",2021-08-15,468
"20730","E20730","Emp1236",2021-08-15,485
"20731","E20731","Emp0707",2021-08-15,506
"20732","E20732","Emp0429",2021-08-15,494
"20733","E20733","Emp1444",2021-08-15,492
"20734","E20734","Emp1047",2021-08-15,485
"20735","E20735","Emp0929",2021-08-15,524
"20736","E20736","Emp0702",2021-08-15,496
"20737","E20737","Emp0141",2021-08-15,500
"20738","E20738","Emp0505",2021-08-15,497
"20739","E20739","Emp0850",2021-08-15,445
"20740","E20740","Emp0499",2021-08-15,482
"20741","E20741","Emp0257",2021-08-15,494
"20742","E20742","Emp1561",2021-08-15,461
"20743","E20743","Emp1174",2021-08-15,453
"20744","E20744","Emp1646",2021-08-15,489
"20745","E20745","Emp1551",2021-08-15,490
"20746","E20746","Emp1213",2021-08-15,478
"20747","E20747","Emp0370",2021-08-15,489
"20748","E20748","Emp0467",2021-08-15,529
"20749","E20749","Emp1518",2021-08-15,458
"20750","E20750","Emp0728",2021-08-15,498
"20751","E20751","Emp0487",2021-08-15,486
"20752","E20752","Emp1289",2021-08-15,458
"20753","E20753","Emp0452",2021-08-15,517
"20754","E20754","Emp1601",2021-08-15,493
"20755","E20755","Emp1156",2021-08-15,464
"20756","E20756","Emp0877",2021-08-15,495
"20757","E20757","Emp1007",2021-08-15,483
"20758","E20758","Emp0899",2021-08-15,467
"20759","E20759","Emp0056",2021-08-15,489
"20760","E20760","Emp0320",2021-08-15,484
"20761","E20761","Emp0621",2021-08-15,503
"20762","E20762","Emp0714",2021-08-15,498
"20763","E20763","Emp0128",2021-08-15,495
"20764","E20764","Emp1604",2021-08-15,502
"20765","E20765","Emp1139",2021-08-15,495
"20766","E20766","Emp0206",2021-08-15,463
"20767","E20767","Emp0830",2021-08-15,494
"20768","E20768","Emp0943",2021-08-15,463
"20769","E20769","Emp1627",2021-08-16,499
"20770","E20770","Emp0243",2021-08-16,495
"20771","E20771","Emp1049",2021-08-16,515
"20772","E20772","Emp0273",2021-08-16,501
"20773","E20773","Emp0467",2021-08-16,471
"20774","E20774","Emp0130",2021-08-16,476
"20775","E20775","Emp1159",2021-08-16,485
"20776","E20776","Emp0502",2021-08-16,500
"20777","E20777","Emp0929",2021-08-16,495
"20778","E20778","Emp1171",2021-08-16,457
"20779","E20779","Emp0457",2021-08-16,460
"20780","E20780","Emp0534",2021-08-16,483
"20781","E20781","Emp0158",2021-08-16,487
"20782","E20782","Emp0141",2021-08-16,454
"20783","E20783","Emp1144",2021-08-16,480
"20784","E20784","Emp0026",2021-08-16,463
"20785","E20785","Emp1583",2021-08-16,465
"20786","E20786","Emp0053",2021-08-16,483
"20787","E20787","Emp0065",2021-08-16,511
"20788","E20788","Emp1155",2021-08-16,461
"20789","E20789","Emp0269",2021-08-16,446
"20790","E20790","Emp0837",2021-08-16,479
"20791","E20791","Emp1432",2021-08-16,530
"20792","E20792","Emp0111",2021-08-16,491
"20793","E20793","Emp1496",2021-08-16,489
"20794","E20794","Emp1219",2021-08-16,472
"20795","E20795","Emp1593",2021-08-16,504
"20796","E20796","Emp1413",2021-08-16,448
"20797","E20797","Emp0638",2021-08-16,524
"20798","E20798","Emp1624",2021-08-16,479
"20799","E20799","Emp0944",2021-08-16,482
"20800","E20800","Emp0603",2021-08-16,474
"20801","E20801","Emp1632",2021-08-16,492
"20802","E20802","Emp0285",2021-08-16,475
"20803","E20803","Emp1409",2021-08-16,457
"20804","E20804","Emp1418",2021-08-16,491
"20805","E20805","Emp0495",2021-08-16,472
"20806","E20806","Emp0458",2021-08-16,480
"20807","E20807","Emp1353",2021-08-16,499
"20808","E20808","Emp1130",2021-08-16,458
"20809","E20809","Emp0155",2021-08-16,484
"20810","E20810","Emp0725",2021-08-16,503
"20811","E20811","Emp1595",2021-08-16,468
"20812","E20812","Emp0427",2021-08-16,476
"20813","E20813","Emp1465",2021-08-16,502
"20814","E20814","Emp1267",2021-08-16,483
"20815","E20815","Emp1487",2021-08-16,489
"20816","E20816","Emp0078",2021-08-16,495
"20817","E20817","Emp1529",2021-08-16,474
"20818","E20818","Emp1595",2021-08-16,499
"20819","E20819","Emp1078",2021-08-16,482
"20820","E20820","Emp0698",2021-08-16,466
"20821","E20821","Emp0373",2021-08-16,489
"20822","E20822","Emp1155",2021-08-16,489
"20823","E20823","Emp1021",2021-08-16,537
"20824","E20824","Emp1250",2021-08-16,476
"20825","E20825","Emp0466",2021-08-16,494
"20826","E20826","Emp1118",2021-08-16,460
"20827","E20827","Emp0317",2021-08-16,496
"20828","E20828","Emp0705",2021-08-16,497
"20829","E20829","Emp0146",2021-08-16,473
"20830","E20830","Emp1315",2021-08-16,504
"20831","E20831","Emp0227",2021-08-16,491
"20832","E20832","Emp0772",2021-08-16,509
"20833","E20833","Emp0303",2021-08-16,484
"20834","E20834","Emp0011",2021-08-16,502
"20835","E20835","Emp1088",2021-08-16,516
"20836","E20836","Emp1540",2021-08-16,444
"20837","E20837","Emp0285",2021-08-16,474
"20838","E20838","Emp1164",2021-08-16,499
"20839","E20839","Emp0148",2021-08-16,482
"20840","E20840","Emp0566",2021-08-16,508
"20841","E20841","Emp1115",2021-08-16,463
"20842","E20842","Emp0479",2021-08-16,482
"20843","E20843","Emp1232",2021-08-17,486
"20844","E20844","Emp0394",2021-08-17,505
"20845","E20845","Emp0708",2021-08-17,471
"20846","E20846","Emp0588",2021-08-17,492
"20847","E20847","Emp0204",2021-08-17,478
"20848","E20848","Emp0456",2021-08-17,464
"20849","E20849","Emp0593",2021-08-17,520
"20850","E20850","Emp0181",2021-08-17,459
"20851","E20851","Emp0356",2021-08-17,508
"20852","E20852","Emp0635",2021-08-17,500
"20853","E20853","Emp0780",2021-08-17,500
"20854","E20854","Emp1234",2021-08-17,479
"20855","E20855","Emp1500",2021-08-17,508
"20856","E20856","Emp0932",2021-08-17,477
"20857","E20857","Emp1574",2021-08-17,462
"20858","E20858","Emp0310",2021-08-17,505
"20859","E20859","Emp0425",2021-08-17,479
"20860","E20860","Emp1232",2021-08-17,505
"20861","E20861","Emp0259",2021-08-17,499
"20862","E20862","Emp0502",2021-08-17,457
"20863","E20863","Emp1611",2021-08-17,511
"20864","E20864","Emp1037",2021-08-17,516
"20865","E20865","Emp0959",2021-08-17,504
"20866","E20866","Emp1373",2021-08-17,499
"20867","E20867","Emp1342",2021-08-17,496
"20868","E20868","Emp0527",2021-08-17,500
"20869","E20869","Emp0723",2021-08-17,463
"20870","E20870","Emp0976",2021-08-17,468
"20871","E20871","Emp0874",2021-08-17,449
"20872","E20872","Emp0324",2021-08-17,511
"20873","E20873","Emp0291",2021-08-17,508
"20874","E20874","Emp0751",2021-08-17,474
"20875","E20875","Emp0291",2021-08-17,465
"20876","E20876","Emp0171",2021-08-17,462
"20877","E20877","Emp0492",2021-08-17,495
"20878","E20878","Emp1055",2021-08-17,501
"20879","E20879","Emp1138",2021-08-17,465
"20880","E20880","Emp0487",2021-08-17,504
"20881","E20881","Emp1493",2021-08-17,529
"20882","E20882","Emp0903",2021-08-17,470
"20883","E20883","Emp0995",2021-08-17,489
"20884","E20884","Emp1035",2021-08-17,516
"20885","E20885","Emp1499",2021-08-17,515
"20886","E20886","Emp0254",2021-08-17,515
