"","customer_no","invoice_no","invoice_date","sku","sales_count","sales_return","unit_cost","sales_unit_price","collection_no","collection_date","collection_amount","shipper_no","shipper_date"
"13005","c00552","i65168",2021-08-27,"IRULFJS",2,0,21,84,"r50351",2021-08-27,168,"s63441",2021-08-30
"13006","c00961","i65317",2021-08-27,"QTRIZYW",2,0,23,46,"r50379",2021-08-27,92,"s63699",2021-08-31
"13007","c00476","i65394",2021-08-27,"CWNGGXE",0,0,36,72,"r50392",2021-08-27,0,"s63700",2021-08-31
"13008","c00449","i65166",2021-08-27,"FERWNHD",1,0,36,36,"r50350",2021-08-27,36,"s63939",2021-09-01
"13009","c00016","i65174",2021-08-27,"LYGGMIQ",1,0,36,36,"r50352",2021-08-27,36,"s63940",2021-09-01
"13010","c00072","i65313",2021-08-27,"ACNQHRE",2,0,30,60,"r50378",2021-08-27,120,"s63941",2021-09-01
"13011","c00258","i65335",2021-08-27,"UKGNXAJ",2,0,36,108,"r50381",2021-08-27,216,"s63942",2021-09-01
"13012","c00584","i65375",2021-08-27,"HPTPOIR",0,0,28,56,"r50390",2021-08-27,0,"s63943",2021-09-01
"13013","c00601","i65243",2021-08-27,"ZLEMEGP",2,0,36,180,"r50366",2021-08-27,360,"s64211",2021-09-02
"13014","c00247","i65213",2021-08-27,"RAFBKYD",1,0,25,25,"r50362",2021-08-27,25,"s64479",2021-09-03
"13015","c00106","i65260",2021-08-27,"KCLOMUE",0,0,15,45,"r50371",2021-08-27,0,"s64480",2021-09-03
"13016","c00282","i65309",2021-08-27,"QXMRTCL",2,0,22,44,"r50376",2021-08-27,88,"s64481",2021-09-03
"13017","c00946","i65287",2021-08-27,"TRKTUQE",2,0,28,112,"r50373",2021-08-27,224,"s64744",2021-09-04
"13018","c00385","i65307",2021-08-27,"VKNQIEZ",2,0,30,60,"r50375",2021-08-27,120,"s64745",2021-09-04
"13019","c00271","i65353",2021-08-27,"IWPEFSP",2,0,37,111,"r50382",2021-08-27,222,"s65017",2021-09-05
"13020","c00509","i65163",2021-08-27,"ASEQMYX",2,0,32,128,"r50349",2021-08-27,256,"s65268",2021-09-06
"13021","c00371","i65210",2021-08-27,"AQWFHRW",3,0,37,111,"r50359",2021-08-27,333,"s65269",2021-09-06
"13022","c00851","i65211",2021-08-27,"EKSHFFF",1,0,33,132,"r50360",2021-08-27,132,"s65270",2021-09-06
"13023","c00297","i65363",2021-08-27,"BCFPRIY",4,0,27,81,"r50385",2021-08-27,324,"s65271",2021-09-06
"13024","c00520","i65370",2021-08-27,"GFJLRUJ",1,0,39,78,"r50387",2021-08-27,78,"s65272",2021-09-06
"13025","c00434","i65230",2021-08-27,"NCQEAJW",0,0,34,34,"r50364",2021-08-27,0,"s65532",2021-09-07
"13026","c00860","i65356",2021-08-27,"LAHDFVE",2,0,34,68,"r50383",2021-08-27,136,"s65533",2021-09-07
"13027","c00417","i65373",2021-08-27,"ZQDOWGJ",2,0,27,108,"r50388",2021-08-27,216,"s65534",2021-09-07
"13028","c00505","i65410",2021-08-27,"RSFRTNX",1,0,30,60,"r50395",2021-08-27,60,"s65535",2021-09-07
"13029","c00950","i65180",2021-08-27,"ACQRBAH",3,0,30,30,"r50354",2021-08-27,90,"s65769",2021-09-08
"13030","c00845","i65176",2021-08-27,"FFTGBWM",2,0,25,50,"r50353",2021-08-27,100,"s66045",2021-09-09
"13031","c00763","i65212",2021-08-27,"JPLILCW",3,0,30,90,"r50361",2021-08-27,270,"s66046",2021-09-09
"13032","c00133","i65305",2021-08-27,"YRAFUEC",3,1,30,60,"r50374",2021-08-27,180,"s66047",2021-09-09
"13033","c00243","i65411",2021-08-27,"EAWPQWC",2,0,31,93,"r50396",2021-08-27,186,"s66048",2021-09-09
"13034","c00120","i65198",2021-08-27,"DZYOEZX",3,0,32,128,"r50357",2021-08-27,384,"s66316",2021-09-10
"13035","c00663","i65248",2021-08-27,"LJSBUIB",0,0,31,62,"r50368",2021-08-27,0,"s66317",2021-09-10
"13036","c00774","i65200",2021-08-27,"WKSYWND",1,0,28,84,"r50358",2021-08-27,84,"s66614",2021-09-11
"13037","c00463","i65325",2021-08-27,"PRWCJYI",1,0,26,78,"r50380",2021-08-27,78,"s66615",2021-09-11
"13038","c00835","i65224",2021-08-27,"UUHIVKA",5,0,28,56,"r50363",2021-08-27,280,"s66870",2021-09-12
"13039","c00024","i65231",2021-08-27,"SIVQGAB",2,0,40,120,"r50365",2021-08-27,240,"s66871",2021-09-12
"13040","c00178","i65250",2021-08-27,"LBQXSUN",1,0,31,62,"r50370",2021-08-27,62,"s66872",2021-09-12
"13041","c00470","i65249",2021-08-27,"HRKRRLQ",2,0,31,93,"r50369",2021-08-27,186,"s67974",2021-09-16
"13042","c00082","i65425",2021-08-27,"HKHZFAM",3,0,26,26,"r50397",2021-08-27,78,"s67975",2021-09-16
"13043","c00566","i65275",2021-08-27,"ZGXXXAA",1,0,19,38,"r50372",2021-08-27,38,"s68773",2021-09-19
"13044","c00116","i65186",2021-08-27,"ACQRBAH",0,0,24,96,"r50355",2021-08-27,0,"s69037",2021-09-20
"13045","c00783","i65193",2021-08-27,"XUNWJQA",0,0,28,84,"r50356",2021-08-27,0,"s69281",2021-09-21
"13046","c00964","i65374",2021-08-27,"REWWMWR",2,0,39,117,"r50389",2021-08-27,234,"s70703",2021-09-26
"13047","c00670","i65632",2021-08-28,"KZPTJIT",1,0,38,76,"r50664",2021-08-28,76,"s62971",2021-08-28
"13048","c00280","i65647",2021-08-28,"QGBGUZO",1,0,28,56,"r50666",2021-08-28,56,"s62972",2021-08-28
"13049","c00169","i65436",2021-08-28,"ONSZMGW",3,0,30,120,"r50625",2021-08-28,360,"s63204",2021-08-29
"13050","c00477","i65457",2021-08-28,"TPCVNKA",2,0,21,42,"r50630",2021-08-28,84,"s63205",2021-08-29
"13051","c00703","i65487",2021-08-28,"VKQLZHW",4,0,32,96,"r50635",2021-08-28,384,"s63206",2021-08-29
"13052","c00882","i65496",2021-08-28,"EJDKJLD",1,1,25,50,"r50638",2021-08-28,50,"s63207",2021-08-29
"13053","c00119","i65506",2021-08-28,"KEQMBQX",3,0,37,74,"r50641",2021-08-28,222,"s63208",2021-08-29
"13054","c00059","i65516",2021-08-28,"DOINTLM",4,0,32,96,"r50644",2021-08-28,384,"s63209",2021-08-29
"13055","c00627","i65564",2021-08-28,"DNCFXFI",0,0,31,62,"r50655",2021-08-28,0,"s63210",2021-08-29
"13056","c00413","i65455",2021-08-28,"JYUIKCU",2,0,30,120,"r50628",2021-08-28,240,"s63463",2021-08-30
"13057","c00078","i65558",2021-08-28,"MVAARYR",0,0,22,22,"r50654",2021-08-28,0,"s63464",2021-08-30
"13058","c00545","i65575",2021-08-28,"LQXTBPT",1,0,25,50,"r50657",2021-08-28,50,"s63465",2021-08-30
"13059","c00728","i65603",2021-08-28,"UOJRXQI",0,0,36,36,"r50662",2021-08-28,0,"s63466",2021-08-30
"13060","c00818","i65660",2021-08-28,"UHQWAYW",4,0,33,99,"r50668",2021-08-28,396,"s63467",2021-08-30
"13061","c00461","i65664",2021-08-28,"NZYVDBZ",0,0,33,99,"r50670",2021-08-28,0,"s63468",2021-08-30
"13062","c00422","i65665",2021-08-28,"YIYWLBC",4,1,28,84,"r50671",2021-08-28,336,"s63469",2021-08-30
"13063","c00887","i65680",2021-08-28,"ILAGXYJ",0,1,30,60,"r50676",2021-08-28,0,"s63470",2021-08-30
"13064","c00690","i65476",2021-08-28,"NFLNPIW",0,0,32,96,"r50632",2021-08-28,0,"s63719",2021-08-31
"13065","c00978","i65531",2021-08-28,"JTGPCMX",3,0,26,26,"r50649",2021-08-28,78,"s64227",2021-09-02
"13066","c00068","i65486",2021-08-28,"KCQLSNA",6,0,30,90,"r50634",2021-08-28,540,"s64490",2021-09-03
"13067","c00537","i65525",2021-08-28,"OYFMIFZ",1,0,28,112,"r50647",2021-08-28,112,"s64491",2021-09-03
"13068","c00569","i65544",2021-08-28,"TFKHSDR",1,0,30,60,"r50650",2021-08-28,60,"s64492",2021-09-03
"13069","c00987","i65550",2021-08-28,"FERWNHD",1,0,28,56,"r50651",2021-08-28,56,"s64493",2021-09-03
"13070","c00082","i65586",2021-08-28,"CCEXJHP",0,0,33,99,"r50658",2021-08-28,0,"s64494",2021-09-03
"13071","c00156","i65555",2021-08-28,"MDIXJRH",2,0,25,75,"r50653",2021-08-28,150,"s64758",2021-09-04
"13072","c00827","i65465",2021-08-28,"BBVKGVN",1,0,26,52,"r50631",2021-08-28,52,"s65031",2021-09-05
"13073","c00516","i65504",2021-08-28,"SHXBULO",3,0,36,72,"r50640",2021-08-28,216,"s65032",2021-09-05
"13074","c00806","i65644",2021-08-28,"HFXZFIE",2,0,26,78,"r50665",2021-08-28,156,"s65033",2021-09-05
"13075","c00536","i65650",2021-08-28,"EGHJPVM",3,0,27,81,"r50667",2021-08-28,243,"s65034",2021-09-05
"13076","c00819","i65456",2021-08-28,"WXOVRWM",2,0,36,144,"r50629",2021-08-28,288,"s65279",2021-09-06
"13077","c00587","i65565",2021-08-28,"PSFUVEK",2,0,26,78,"r50656",2021-08-28,156,"s65280",2021-09-06
"13078","c00759","i65589",2021-08-28,"KZPTJIT",2,0,33,66,"r50659",2021-08-28,132,"s65281",2021-09-06
"13079","c00422","i65674",2021-08-28,"WXOVRWM",1,0,33,66,"r50674",2021-08-28,66,"s65282",2021-09-06
"13080","c00516","i65685",2021-08-28,"YWVQSFC",0,0,36,36,"r50677",2021-08-28,0,"s65283",2021-09-06
"13081","c00097","i65445",2021-08-28,"EKAWORI",1,0,32,128,"r50627",2021-08-28,128,"s65542",2021-09-07
"13082","c00295","i65499",2021-08-28,"BGDWUIJ",0,0,31,62,"r50639",2021-08-28,0,"s65543",2021-09-07
"13083","c00722","i65604",2021-08-28,"KHZEJIK",2,0,34,102,"r50663",2021-08-28,204,"s65544",2021-09-07
"13084","c00422","i65672",2021-08-28,"APMYZOY",2,0,27,81,"r50673",2021-08-28,162,"s65545",2021-09-07
"13085","c00683","i65675",2021-08-28,"INMFEIS",0,0,25,125,"r50675",2021-08-28,0,"s65546",2021-09-07
"13086","c00716","i65554",2021-08-28,"DEJXUGR",3,0,36,108,"r50652",2021-08-28,324,"s65775",2021-09-08
"13087","c00648","i65522",2021-08-28,"OPMOTZM",3,0,34,68,"r50646",2021-08-28,204,"s66056",2021-09-09
"13088","c00580","i65484",2021-08-28,"NQYOVOP",1,0,35,105,"r50633",2021-08-28,105,"s66327",2021-09-10
"13089","c00035","i65600",2021-08-28,"AUNXHDX",1,0,34,136,"r50661",2021-08-28,136,"s66328",2021-09-10
"13090","c00569","i65669",2021-08-28,"QUXDQRH",4,0,27,54,"r50672",2021-08-28,216,"s66329",2021-09-10
"13091","c00967","i65594",2021-08-28,"ZEAOKZJ",2,0,39,117,"r50660",2021-08-28,234,"s66620",2021-09-11
"13092","c00358","i65441",2021-08-28,"SOEOLLF",2,0,25,125,"r50626",2021-08-28,250,"s66875",2021-09-12
"13093","c00120","i65511",2021-08-28,"TFKHSDR",1,0,32,128,"r50643",2021-08-28,128,"s67149",2021-09-13
"13094","c00102","i65509",2021-08-28,"COYQQTQ",4,0,22,66,"r50642",2021-08-28,264,"s67687",2021-09-15
"13095","c00623","i65528",2021-08-28,"RGCGXAZ",0,0,25,50,"r50648",2021-08-28,0,"s67688",2021-09-15
"13096","c00313","i65662",2021-08-28,"WONXCVF",5,0,36,72,"r50669",2021-08-28,360,"s67980",2021-09-16
"13097","c00523","i65495",2021-08-28,"IBVDHQY",2,0,26,52,"r50637",2021-08-28,104,"s68515",2021-09-18
"13098","c00250","i65492",2021-08-28,"NYEBCLF",0,0,32,128,"r50636",2021-08-28,0,"s69040",2021-09-20
"13099","c00684","i65430",2021-08-28,"MDIXJRH",2,0,33,33,"r50624",2021-08-28,66,"s69284",2021-09-21
"13100","c00427","i65518",2021-08-28,"QFGDBEV",0,0,27,81,"r50645",2021-08-28,0,"s71010",2021-09-27
"13101","c00591","i65705",2021-08-29,"CJDWKVI",2,0,25,100,"r50919",2021-08-29,200,"s63228",2021-08-29
"13102","c00269","i65831",2021-08-29,"TWSIBSU",2,0,26,52,"r50939",2021-08-29,104,"s63229",2021-08-29
"13103","c00953","i65961",2021-08-29,"HREBITI",3,0,23,69,"r50963",2021-08-29,207,"s63230",2021-08-29
"13104","c00959","i65752",2021-08-29,"CYHGAIF",1,0,24,48,"r50924",2021-08-29,48,"s63490",2021-08-30
"13105","c00878","i65920",2021-08-29,"PRWCJYI",3,0,33,66,"r50957",2021-08-29,198,"s63491",2021-08-30
"13106","c00130","i65939",2021-08-29,"ZHMHASO",1,0,27,108,"r50959",2021-08-29,108,"s63492",2021-08-30
"13107","c00323","i65957",2021-08-29,"RFCWCRP",2,0,33,66,"r50962",2021-08-29,132,"s63493",2021-08-30
"13108","c00476","i65837",2021-08-29,"YXIUTSP",2,0,26,78,"r50940",2021-08-29,156,"s63732",2021-08-31
"13109","c00641","i65869",2021-08-29,"CHELCST",3,0,26,26,"r50946",2021-08-29,78,"s63733",2021-08-31
"13110","c00038","i65873",2021-08-29,"LQXTBPT",1,0,42,168,"r50947",2021-08-29,168,"s63734",2021-08-31
"13111","c00289","i65907",2021-08-29,"LCRDOWM",1,0,28,112,"r50952",2021-08-29,112,"s63735",2021-08-31
"13112","c00087","i65778",2021-08-29,"ZHMHASO",3,0,33,99,"r50926",2021-08-29,297,"s63973",2021-09-01
"13113","c00987","i65781",2021-08-29,"DYQTXDW",4,0,21,21,"r50927",2021-08-29,84,"s63974",2021-09-01
"13114","c00329","i65794",2021-08-29,"HWHNRLM",3,0,26,52,"r50930",2021-08-29,156,"s63975",2021-09-01
"13115","c00857","i65803",2021-08-29,"MCKIGJK",2,0,32,128,"r50933",2021-08-29,256,"s63976",2021-09-01
"13116","c00954","i65912",2021-08-29,"DZYOEZX",4,0,22,44,"r50954",2021-08-29,176,"s63977",2021-09-01
"13117","c00702","i65913",2021-08-29,"YNZLQYZ",1,0,33,66,"r50955",2021-08-29,66,"s63978",2021-09-01
"13118","c00571","i65877",2021-08-29,"FCGLFWA",0,0,29,87,"r50948",2021-08-29,0,"s64243",2021-09-02
"13119","c00900","i65908",2021-08-29,"IOZREKB",4,1,38,76,"r50953",2021-08-29,304,"s64511",2021-09-03
"13120","c00768","i65964",2021-08-29,"DKKXEOH",1,0,33,33,"r50965",2021-08-29,33,"s64512",2021-09-03
"13121","c00940","i65810",2021-08-29,"NTSXPWQ",0,0,28,84,"r50935",2021-08-29,0,"s64769",2021-09-04
"13122","c00863","i65751",2021-08-29,"VAXFJPM",1,0,29,29,"r50923",2021-08-29,29,"s65043",2021-09-05
"13123","c00550","i65922",2021-08-29,"DBSJXQC",0,0,26,52,"r50958",2021-08-29,0,"s65044",2021-09-05
"13124","c00871","i65694",2021-08-29,"RYJGRGI",3,0,34,136,"r50917",2021-08-29,408,"s65289",2021-09-06
"13125","c00568","i65812",2021-08-29,"TXDMNIY",2,0,33,99,"r50936",2021-08-29,198,"s65290",2021-09-06
"13126","c00918","i65963",2021-08-29,"FOLPURS",2,0,34,102,"r50964",2021-08-29,204,"s65291",2021-09-06
"13127","c00423","i65782",2021-08-29,"TMOUMSZ",2,0,27,108,"r50928",2021-08-29,216,"s65550",2021-09-07
"13128","c00934","i65886",2021-08-29,"TPCVNKA",2,0,29,29,"r50949",2021-08-29,58,"s65551",2021-09-07
"13129","c00898","i65731",2021-08-29,"BGDWUIJ",1,0,24,72,"r50921",2021-08-29,72,"s65786",2021-09-08
"13130","c00338","i65814",2021-08-29,"LDXQGDP",3,0,35,70,"r50937",2021-08-29,210,"s65787",2021-09-08
"13131","c00450","i65841",2021-08-29,"NWJRMHP",0,0,26,52,"r50942",2021-08-29,0,"s65788",2021-09-08
"13132","c00680","i65713",2021-08-29,"ZQRKKBY",4,0,30,120,"r50920",2021-08-29,480,"s66062",2021-09-09
"13133","c00431","i65830",2021-08-29,"KGOLEPF",3,0,29,58,"r50938",2021-08-29,174,"s66063",2021-09-09
"13134","c00462","i65736",2021-08-29,"BURUTCH",2,0,20,60,"r50922",2021-08-29,120,"s66628",2021-09-11
"13135","c00412","i65861",2021-08-29,"LZPJINE",3,0,27,54,"r50944",2021-08-29,162,"s66629",2021-09-11
"13136","c00124","i65860",2021-08-29,"UBQIHGU",3,0,24,48,"r50943",2021-08-29,144,"s66882",2021-09-12
"13137","c00433","i65894",2021-08-29,"NLIQLCY",1,0,36,36,"r50950",2021-08-29,36,"s66883",2021-09-12
"13138","c00199","i65940",2021-08-29,"LYGGMIQ",2,0,31,124,"r50960",2021-08-29,248,"s66884",2021-09-12
"13139","c00635","i65840",2021-08-29,"MDWFIHZ",5,0,39,78,"r50941",2021-08-29,390,"s67157",2021-09-13
"13140","c00788","i65947",2021-08-29,"RYZQTMR",4,0,42,42,"r50961",2021-08-29,168,"s67987",2021-09-16
"13141","c00468","i65699",2021-08-29,"NLRJMJV",1,0,34,102,"r50918",2021-08-29,102,"s68516",2021-09-18
"13142","c00305","i65800",2021-08-29,"RJVMNUA",2,0,35,70,"r50932",2021-08-29,140,"s68778",2021-09-19
"13143","c00193","i65866",2021-08-29,"OPFUHLG",1,0,38,76,"r50945",2021-08-29,76,"s69042",2021-09-20
"13144","c00888","i65808",2021-08-29,"DDFGJXI",2,0,31,62,"r50934",2021-08-29,124,"s70128",2021-09-24
"13145","c00734","i65914",2021-08-29,"DRPNGWX",2,0,28,56,"r50956",2021-08-29,112,"s70129",2021-09-24
"13146","c00646","i65901",2021-08-29,"NLBBRRS",1,0,32,64,"r50951",2021-08-29,64,"s70706",2021-09-26
"13147","c00845","i65796",2021-08-29,"TCKRQPE",2,0,31,155,"r50931",2021-08-29,310,"s71011",2021-09-27
"13148","c00096","i65757",2021-08-29,"QFGDBEV",3,0,27,81,"r50925",2021-08-29,243,"s71269",2021-09-28
"13149","c00302","i65791",2021-08-29,"KYBHESB",2,0,19,38,"r50929",2021-08-29,76,"s76971",2021-10-19
"13150","c00290","i66023",2021-08-30,"SBIRYAF",2,0,26,78,"r51192",2021-08-30,156,"s63750",2021-08-31
"13151","c00816","i66043",2021-08-30,"YWBPDCJ",2,0,27,81,"r51194",2021-08-30,162,"s63751",2021-08-31
"13152","c00014","i66079",2021-08-30,"FFTGBWM",2,0,26,26,"r51202",2021-08-30,52,"s63752",2021-08-31
"13153","c00166","i66193",2021-08-30,"QVFLOML",1,0,28,84,"r51220",2021-08-30,84,"s63753",2021-08-31
"13154","c00048","i66245",2021-08-30,"AUNXHDX",3,0,30,120,"r51223",2021-08-30,360,"s63754",2021-08-31
"13155","c00844","i65985",2021-08-30,"TBDSHMI",1,0,26,52,"r51184",2021-08-30,52,"s64006",2021-09-01
"13156","c00253","i66014",2021-08-30,"JPLILCW",2,0,35,105,"r51190",2021-08-30,210,"s64007",2021-09-01
"13157","c00778","i66063",2021-08-30,"FERWNHD",1,0,27,27,"r51200",2021-08-30,27,"s64008",2021-09-01
"13158","c00227","i66183",2021-08-30,"LZJFUOG",7,0,38,76,"r51216",2021-08-30,532,"s64009",2021-09-01
"13159","c00166","i66000",2021-08-30,"GSPSUYF",0,0,30,30,"r51188",2021-08-30,0,"s64256",2021-09-02
"13160","c00611","i66068",2021-08-30,"CQYLUDX",2,0,31,62,"r51201",2021-08-30,124,"s64257",2021-09-02
"13161","c00248","i66133",2021-08-30,"NZHCUBQ",1,0,31,62,"r51209",2021-08-30,62,"s64258",2021-09-02
"13162","c00728","i66178",2021-08-30,"KZPTJIT",1,0,34,68,"r51215",2021-08-30,68,"s64259",2021-09-02
"13163","c00320","i66053",2021-08-30,"BXCMBGJ",2,0,24,48,"r51197",2021-08-30,96,"s64526",2021-09-03
"13164","c00455","i66138",2021-08-30,"EWMYSVW",0,0,30,30,"r51210",2021-08-30,0,"s64527",2021-09-03
"13165","c00032","i66060",2021-08-30,"IEWCNSP",0,0,35,105,"r51199",2021-08-30,0,"s64788",2021-09-04
"13166","c00658","i66025",2021-08-30,"VWEVOEC",0,0,37,111,"r51193",2021-08-30,0,"s65052",2021-09-05
"13167","c00179","i66094",2021-08-30,"OLPNNCT",1,0,31,93,"r51204",2021-08-30,93,"s65053",2021-09-05
"13168","c00678","i66185",2021-08-30,"SALWCWL",4,0,33,33,"r51217",2021-08-30,132,"s65054",2021-09-05
"13169","c00898","i66187",2021-08-30,"AFYAJIK",0,1,44,132,"r51218",2021-08-30,0,"s65055",2021-09-05
"13170","c00949","i66250",2021-08-30,"NLRJMJV",2,0,31,62,"r51225",2021-08-30,124,"s65056",2021-09-05
"13171","c00953","i65998",2021-08-30,"JYUIKCU",3,0,26,52,"r51187",2021-08-30,156,"s65297",2021-09-06
"13172","c00445","i66006",2021-08-30,"CXPXQVN",4,0,30,90,"r51189",2021-08-30,360,"s65298",2021-09-06
"13173","c00731","i66049",2021-08-30,"GXBLFDO",3,0,27,54,"r51195",2021-08-30,162,"s66072",2021-09-09
"13174","c00791","i66081",2021-08-30,"EAJCLJX",1,0,35,35,"r51203",2021-08-30,35,"s66073",2021-09-09
"13175","c00635","i65981",2021-08-30,"KJNGKHX",1,0,22,44,"r51183",2021-08-30,44,"s66633",2021-09-11
"13176","c00846","i66105",2021-08-30,"FCGLFWA",1,0,32,128,"r51206",2021-08-30,128,"s66634",2021-09-11
"13177","c00689","i66216",2021-08-30,"XIAMGCY",3,0,27,108,"r51222",2021-08-30,324,"s66635",2021-09-11
"13178","c00785","i66262",2021-08-30,"XWFLVUZ",0,0,26,52,"r51227",2021-08-30,0,"s66636",2021-09-11
"13179","c00602","i66189",2021-08-30,"BLXWDOX",2,0,30,60,"r51219",2021-08-30,120,"s66891",2021-09-12
"13180","c00082","i66148",2021-08-30,"IRRMNIC",2,0,27,81,"r51211",2021-08-30,162,"s67164",2021-09-13
"13181","c00384","i66016",2021-08-30,"XFYDYRL",0,0,32,32,"r51191",2021-08-30,0,"s67425",2021-09-14
"13182","c00088","i66176",2021-08-30,"ERPNROI",2,0,25,50,"r51214",2021-08-30,100,"s67701",2021-09-15
"13183","c00529","i66249",2021-08-30,"LTVGAFM",5,0,31,93,"r51224",2021-08-30,465,"s67702",2021-09-15
"13184","c00739","i66051",2021-08-30,"WZBEWDY",1,0,22,44,"r51196",2021-08-30,44,"s67994",2021-09-16
"13185","c00816","i66114",2021-08-30,"REIICRG",4,0,28,56,"r51208",2021-08-30,224,"s67995",2021-09-16
"13186","c00716","i66150",2021-08-30,"CJBGRWO",1,0,25,50,"r51212",2021-08-30,50,"s67996",2021-09-16
"13187","c00274","i66154",2021-08-30,"QAAFSNA",3,0,34,136,"r51213",2021-08-30,408,"s67997",2021-09-16
"13188","c00119","i66054",2021-08-30,"BXZWUDX",1,0,30,90,"r51198",2021-08-30,90,"s68249",2021-09-17
"13189","c00601","i65986",2021-08-30,"DLBVARC",3,0,23,46,"r51185",2021-08-30,138,"s70132",2021-09-24
"13190","c00151","i66099",2021-08-30,"NJPVPWB",2,0,28,56,"r51205",2021-08-30,112,"s70420",2021-09-25
"13191","c00440","i66255",2021-08-30,"FOOULLS",2,0,19,38,"r51226",2021-08-30,76,"s71013",2021-09-27
"13192","c00815","i65991",2021-08-30,"AGHIPRY",3,0,30,30,"r51186",2021-08-30,90,"s72177",2021-10-01
"13193","c00658","i66208",2021-08-30,"TJDBHGE",3,0,21,42,"r51221",2021-08-30,126,"s72709",2021-10-03
"13194","c00957","i66110",2021-08-30,"YWBPDCJ",2,0,31,31,"r51207",2021-08-30,62,"s76160",2021-10-16
"13195","c00647","i66330",2021-08-31,"YVCXATX",2,0,32,32,"r51432",2021-08-31,64,"s63770",2021-08-31
"13196","c00815","i66420",2021-08-31,"OYFMIFZ",1,0,31,124,"r51452",2021-08-31,124,"s63771",2021-08-31
"13197","c00949","i66503",2021-08-31,"HAFSODN",3,0,28,112,"r51462",2021-08-31,336,"s63772",2021-08-31
"13198","c00494","i66508",2021-08-31,"ZANKSQY",4,0,31,62,"r51463",2021-08-31,248,"s63773",2021-08-31
"13199","c00572","i66270",2021-08-31,"YXZSNIC",2,0,34,68,"r51421",2021-08-31,136,"s64029",2021-09-01
"13200","c00819","i66315",2021-08-31,"NQYOVOP",4,0,25,75,"r51429",2021-08-31,300,"s64030",2021-09-01
"13201","c00494","i66369",2021-08-31,"NYEBCLF",1,0,27,108,"r51442",2021-08-31,108,"s64031",2021-09-01
"13202","c00317","i66404",2021-08-31,"CSEYOLP",4,0,43,129,"r51448",2021-08-31,516,"s64032",2021-09-01
"13203","c00047","i66433",2021-08-31,"PYLGHKK",1,0,32,96,"r51454",2021-08-31,96,"s64033",2021-09-01
"13204","c00140","i66438",2021-08-31,"GBFFOCJ",2,1,36,108,"r51455",2021-08-31,216,"s64034",2021-09-01
"13205","c00175","i66280",2021-08-31,"CMJNYFN",2,0,22,66,"r51423",2021-08-31,132,"s64275",2021-09-02
"13206","c00206","i66321",2021-08-31,"KHETMVQ",4,1,20,60,"r51430",2021-08-31,240,"s64276",2021-09-02
"13207","c00582","i66328",2021-08-31,"RYJGRGI",1,0,27,81,"r51431",2021-08-31,81,"s64277",2021-09-02
"13208","c00399","i66487",2021-08-31,"ZFWFGIX",4,0,32,96,"r51460",2021-08-31,384,"s64278",2021-09-02
"13209","c00361","i66279",2021-08-31,"YEKUATE",0,0,27,27,"r51422",2021-08-31,0,"s64546",2021-09-03
"13210","c00624","i66403",2021-08-31,"YJFIGRB",0,1,34,68,"r51447",2021-08-31,0,"s64547",2021-09-03
"13211","c00324","i66412",2021-08-31,"DVXQHHC",5,1,25,50,"r51450",2021-08-31,250,"s64548",2021-09-03
"13212","c00627","i66443",2021-08-31,"ZQDOWGJ",1,0,28,140,"r51457",2021-08-31,140,"s64549",2021-09-03
"13213","c00642","i66485",2021-08-31,"RQEFXCH",1,0,28,112,"r51459",2021-08-31,112,"s64550",2021-09-03
"13214","c00914","i66516",2021-08-31,"YOADBFB",3,0,32,96,"r51465",2021-08-31,288,"s64551",2021-09-03
"13215","c00211","i66343",2021-08-31,"UXEDWLL",1,0,27,54,"r51436",2021-08-31,54,"s65069",2021-09-05
"13216","c00658","i66396",2021-08-31,"IDOFTRN",3,1,38,114,"r51445",2021-08-31,342,"s65070",2021-09-05
"13217","c00899","i66452",2021-08-31,"FFUTXPP",2,0,29,87,"r51458",2021-08-31,174,"s65312",2021-09-06
"13218","c00848","i66300",2021-08-31,"RGBTONM",2,0,28,84,"r51427",2021-08-31,168,"s65567",2021-09-07
"13219","c00444","i66355",2021-08-31,"MNDBNAC",2,0,25,75,"r51438",2021-08-31,150,"s65568",2021-09-07
"13220","c00040","i66406",2021-08-31,"RSZFPAG",1,0,37,37,"r51449",2021-08-31,37,"s65569",2021-09-07
"13221","c00285","i66419",2021-08-31,"TBBKPTC",2,1,41,41,"r51451",2021-08-31,82,"s65570",2021-09-07
"13222","c00257","i66490",2021-08-31,"YBKUMMI",3,1,26,52,"r51461",2021-08-31,156,"s65571",2021-09-07
"13223","c00921","i66383",2021-08-31,"TJSPDLR",3,0,37,37,"r51443",2021-08-31,111,"s65806",2021-09-08
"13224","c00489","i66286",2021-08-31,"PCIQYVA",2,0,41,123,"r51424",2021-08-31,246,"s66087",2021-09-09
"13225","c00507","i66362",2021-08-31,"LKJUGBJ",3,0,37,74,"r51440",2021-08-31,222,"s66088",2021-09-09
"13226","c00023","i66424",2021-08-31,"UUHIVKA",4,0,28,56,"r51453",2021-08-31,224,"s66089",2021-09-09
"13227","c00778","i66294",2021-08-31,"CXJAUYI",5,0,24,24,"r51426",2021-08-31,120,"s66349",2021-09-10
"13228","c00323","i66333",2021-08-31,"QLWFBBY",2,0,23,92,"r51434",2021-08-31,184,"s66652",2021-09-11
