"","sku","date","stock_on_hand"
"64652","REIICRG",2021-07-16,90
"64653","REIICRG",2021-07-16,86
"64654","REIICRG",2021-07-17,86
"64655","REIICRG",2021-07-21,83
"64656","REIICRG",2021-07-22,83
"64657","REIICRG",2021-07-23,82
"64658","REIICRG",2021-07-23,81
"64659","REIICRG",2021-08-09,80
"64660","REIICRG",2021-08-09,76
"64661","REIICRG",2021-08-10,75
"64662","REIICRG",2021-08-12,72
"64663","REIICRG",2021-08-16,68
"64664","REIICRG",2021-08-16,64
"64665","REIICRG",2021-08-17,64
"64666","REIICRG",2021-08-29,61
"64667","REIICRG",2021-08-30,61
"64668","REIICRG",2021-08-30,57
"64669","REIICRG",2021-09-02,53
"64670","REIICRG",2021-09-03,50
"64671","REIICRG",2021-09-08,49
"64672","REIICRG",2021-09-08,147
"64673","REIICRG",2021-09-18,146
"64674","REIICRG",2021-09-19,144
"64675","REIICRG",2021-09-19,143
"64676","REIICRG",2021-09-26,142
"64677","REIICRG",2021-09-26,140
"64678","REIICRG",2021-09-29,138
"64679","REIICRG",2021-10-01,138
"64680","REIICRG",2021-10-01,134
"64681","REIICRG",2021-10-04,131
"64682","REIICRG",2021-10-04,129
"64683","REIICRG",2021-10-09,127
"64684","REIICRG",2021-10-12,126
"64685","REIICRG",2021-10-18,123
"64686","REIICRG",2021-10-18,121
"64687","REIICRG",2021-10-20,119
"64688","REIICRG",2021-10-30,118
"64689","REIICRG",2021-11-02,117
"64690","REIICRG",2021-11-09,110
"64691","REIICRG",2021-11-10,108
"64692","REIICRG",2021-11-12,105
"64693","REIICRG",2021-11-13,104
"64694","REIICRG",2021-11-16,103
"64695","REIICRG",2021-11-19,101
"64696","REIICRG",2021-11-20,100
"64697","REIICRG",2021-11-22,100
"64698","REIICRG",2021-11-25,97
"64699","REIICRG",2021-12-09,97
"64700","REIICRG",2021-12-10,95
"64701","REIICRG",2021-12-18,95
"64702","REIICRG",2021-12-22,92
"64703","REIICRG",2021-12-24,90
"64704","REIICRG",2021-12-25,88
"64705","REIICRG",2021-12-26,87
"64706","REIICRG",2021-12-27,83
"64707","REWWMWR",2021-01-06,106
"64708","REWWMWR",2021-01-11,103
"64709","REWWMWR",2021-01-17,101
"64710","REWWMWR",2021-01-18,99
"64711","REWWMWR",2021-01-19,99
"64712","REWWMWR",2021-01-19,97
"64713","REWWMWR",2021-01-26,97
"64714","REWWMWR",2021-02-03,96
"64715","REWWMWR",2021-02-06,95
"64716","REWWMWR",2021-02-07,93
"64717","REWWMWR",2021-02-10,92
"64718","REWWMWR",2021-02-10,91
"64719","REWWMWR",2021-02-16,88
"64720","REWWMWR",2021-02-18,88
"64721","REWWMWR",2021-02-19,86
"64722","REWWMWR",2021-02-21,84
"64723","REWWMWR",2021-02-27,81
"64724","REWWMWR",2021-02-27,79
"64725","REWWMWR",2021-03-01,76
"64726","REWWMWR",2021-03-10,75
"64727","REWWMWR",2021-03-10,72
"64728","REWWMWR",2021-03-10,69
"64729","REWWMWR",2021-03-10,65
"64730","REWWMWR",2021-03-18,62
"64731","REWWMWR",2021-04-05,62
"64732","REWWMWR",2021-04-11,59
"64733","REWWMWR",2021-04-19,55
"64734","REWWMWR",2021-04-22,52
"64735","REWWMWR",2021-04-23,48
"64736","REWWMWR",2021-04-23,148
"64737","REWWMWR",2021-04-25,148
"64738","REWWMWR",2021-04-25,148
"64739","REWWMWR",2021-04-27,148
"64740","REWWMWR",2021-04-28,145
"64741","REWWMWR",2021-05-07,144
"64742","REWWMWR",2021-05-21,144
"64743","REWWMWR",2021-05-23,144
"64744","REWWMWR",2021-05-27,144
"64745","REWWMWR",2021-05-30,144
"64746","REWWMWR",2021-06-12,141
"64747","REWWMWR",2021-06-14,141
"64748","REWWMWR",2021-06-25,140
"64749","REWWMWR",2021-06-25,138
"64750","REWWMWR",2021-07-01,137
"64751","REWWMWR",2021-07-03,135
"64752","REWWMWR",2021-07-03,135
"64753","REWWMWR",2021-07-04,135
"64754","REWWMWR",2021-07-13,134
"64755","REWWMWR",2021-07-24,133
"64756","REWWMWR",2021-07-26,130
"64757","REWWMWR",2021-07-27,129
"64758","REWWMWR",2021-07-31,128
"64759","REWWMWR",2021-08-01,127
"64760","REWWMWR",2021-08-16,125
"64761","REWWMWR",2021-08-24,122
"64762","REWWMWR",2021-08-26,117
"64763","REWWMWR",2021-08-27,115
"64764","REWWMWR",2021-08-28,110
"64765","REWWMWR",2021-09-02,110
"64766","REWWMWR",2021-09-04,108
"64767","REWWMWR",2021-09-06,106
"64768","REWWMWR",2021-09-08,103
"64769","REWWMWR",2021-09-11,102
"64770","REWWMWR",2021-09-12,101
"64771","REWWMWR",2021-09-23,99
"64772","REWWMWR",2021-09-23,95
"64773","REWWMWR",2021-09-24,94
"64774","REWWMWR",2021-09-25,91
"64775","REWWMWR",2021-09-25,91
"64776","REWWMWR",2021-09-26,91
"64777","REWWMWR",2021-09-26,89
"64778","REWWMWR",2021-09-27,87
"64779","REWWMWR",2021-09-28,86
"64780","REWWMWR",2021-10-08,83
"64781","REWWMWR",2021-10-21,83
"64782","REWWMWR",2021-10-26,78
"64783","REWWMWR",2021-10-30,77
"64784","REWWMWR",2021-10-30,74
"64785","REWWMWR",2021-11-02,72
"64786","REWWMWR",2021-11-05,71
"64787","REWWMWR",2021-11-05,68
"64788","REWWMWR",2021-11-13,66
"64789","REWWMWR",2021-11-15,64
"64790","REWWMWR",2021-11-15,63
"64791","REWWMWR",2021-11-16,57
"64792","REWWMWR",2021-11-19,53
"64793","REWWMWR",2021-11-19,49
"64794","REWWMWR",2021-11-24,148
"64795","REWWMWR",2021-11-26,147
"64796","REWWMWR",2021-12-04,145
"64797","REWWMWR",2021-12-10,145
"64798","REWWMWR",2021-12-12,142
"64799","REWWMWR",2021-12-12,141
"64800","REWWMWR",2021-12-23,139
"64801","REWWMWR",2021-12-23,137
"64802","REWWMWR",2021-12-26,136
"64803","REWWMWR",2021-12-26,134
"64804","RFCWCRP",2021-01-05,120
"64805","RFCWCRP",2021-01-06,113
"64806","RFCWCRP",2021-01-11,113
"64807","RFCWCRP",2021-01-13,112
"64808","RFCWCRP",2021-01-15,110
"64809","RFCWCRP",2021-01-19,107
"64810","RFCWCRP",2021-01-20,103
"64811","RFCWCRP",2021-01-24,103
"64812","RFCWCRP",2021-02-07,102
"64813","RFCWCRP",2021-02-09,100
"64814","RFCWCRP",2021-02-10,98
"64815","RFCWCRP",2021-02-10,93
"64816","RFCWCRP",2021-02-12,92
"64817","RFCWCRP",2021-02-13,91
"64818","RFCWCRP",2021-02-13,87
"64819","RFCWCRP",2021-02-22,85
"64820","RFCWCRP",2021-02-25,84
"64821","RFCWCRP",2021-02-28,81
"64822","RFCWCRP",2021-03-04,78
"64823","RFCWCRP",2021-03-11,76
"64824","RFCWCRP",2021-03-21,73
"64825","RFCWCRP",2021-03-23,71
"64826","RFCWCRP",2021-03-27,70
"64827","RFCWCRP",2021-03-29,65
"64828","RFCWCRP",2021-03-31,63
"64829","RFCWCRP",2021-04-01,60
"64830","RFCWCRP",2021-04-01,59
"64831","RFCWCRP",2021-04-02,57
"64832","RFCWCRP",2021-04-05,50
"64833","RFCWCRP",2021-04-08,48
"64834","RFCWCRP",2021-04-14,146
"64835","RFCWCRP",2021-04-18,144
"64836","RFCWCRP",2021-04-21,137
"64837","RFCWCRP",2021-04-24,135
"64838","RFCWCRP",2021-05-08,135
"64839","RFCWCRP",2021-05-17,131
"64840","RFCWCRP",2021-05-27,128
"64841","RFCWCRP",2021-05-28,126
"64842","RFCWCRP",2021-06-06,125
"64843","RFCWCRP",2021-06-12,125
"64844","RFCWCRP",2021-06-19,124
"64845","RFCWCRP",2021-06-28,123
"64846","RFCWCRP",2021-07-05,122
"64847","RFCWCRP",2021-07-08,122
"64848","RFCWCRP",2021-07-13,120
"64849","RFCWCRP",2021-07-13,120
"64850","RFCWCRP",2021-07-17,119
"64851","RFCWCRP",2021-07-20,117
"64852","RFCWCRP",2021-07-28,115
"64853","RFCWCRP",2021-07-28,112
"64854","RFCWCRP",2021-07-30,110
"64855","RFCWCRP",2021-08-04,106
"64856","RFCWCRP",2021-08-06,104
"64857","RFCWCRP",2021-08-06,103
"64858","RFCWCRP",2021-08-09,102
"64859","RFCWCRP",2021-08-10,98
"64860","RFCWCRP",2021-08-10,96
"64861","RFCWCRP",2021-08-16,91
"64862","RFCWCRP",2021-08-21,87
"64863","RFCWCRP",2021-08-22,86
"64864","RFCWCRP",2021-08-24,84
"64865","RFCWCRP",2021-08-26,80
"64866","RFCWCRP",2021-08-29,78
"64867","RFCWCRP",2021-09-22,74
"64868","RFCWCRP",2021-09-27,73
"64869","RFCWCRP",2021-09-30,70
"64870","RFCWCRP",2021-10-03,69
"64871","RFCWCRP",2021-10-04,67
"64872","RFCWCRP",2021-10-05,65
"64873","RFCWCRP",2021-10-10,65
"64874","RFCWCRP",2021-10-13,62
"64875","RFCWCRP",2021-10-18,58
"64876","RFCWCRP",2021-10-20,57
"64877","RFCWCRP",2021-10-23,53
"64878","RFCWCRP",2021-10-27,50
"64879","RFCWCRP",2021-10-27,47
"64880","RFCWCRP",2021-10-31,146
"64881","RFCWCRP",2021-11-05,144
"64882","RFCWCRP",2021-11-06,142
"64883","RFCWCRP",2021-11-16,140
"64884","RFCWCRP",2021-11-18,140
"64885","RFCWCRP",2021-11-23,138
"64886","RFCWCRP",2021-11-26,136
"64887","RFCWCRP",2021-12-02,135
"64888","RFCWCRP",2021-12-06,133
"64889","RFCWCRP",2021-12-12,131
"64890","RFCWCRP",2021-12-13,130
"64891","RFCWCRP",2021-12-15,127
"64892","RFCWCRP",2021-12-20,123
"64893","RFCWCRP",2021-12-24,123
"64894","RFWOYDG",2021-01-02,102
"64895","RFWOYDG",2021-01-05,99
"64896","RFWOYDG",2021-01-08,97
"64897","RFWOYDG",2021-01-18,97
"64898","RFWOYDG",2021-01-19,94
"64899","RFWOYDG",2021-01-19,92
"64900","RFWOYDG",2021-01-19,90
"64901","RFWOYDG",2021-01-23,85
"64902","RFWOYDG",2021-01-25,85
"64903","RFWOYDG",2021-01-27,85
"64904","RFWOYDG",2021-01-29,84
"64905","RFWOYDG",2021-01-30,82
"64906","RFWOYDG",2021-01-30,79
"64907","RFWOYDG",2021-02-02,78
"64908","RFWOYDG",2021-02-11,76
"64909","RFWOYDG",2021-02-12,75
"64910","RFWOYDG",2021-02-13,74
"64911","RFWOYDG",2021-02-18,72
"64912","RFWOYDG",2021-02-26,72
"64913","RFWOYDG",2021-03-07,70
"64914","RFWOYDG",2021-03-12,69
"64915","RFWOYDG",2021-03-15,69
"64916","RFWOYDG",2021-03-21,69
"64917","RFWOYDG",2021-03-21,66
"64918","RFWOYDG",2021-03-29,64
"64919","RFWOYDG",2021-04-01,63
"64920","RFWOYDG",2021-04-02,62
"64921","RFWOYDG",2021-04-10,60
"64922","RFWOYDG",2021-04-11,59
"64923","RFWOYDG",2021-04-19,59
"64924","RFWOYDG",2021-04-21,59
"64925","RFWOYDG",2021-04-23,57
"64926","RFWOYDG",2021-04-27,56
"64927","RFWOYDG",2021-04-28,54
"64928","RFWOYDG",2021-04-29,52
"64929","RFWOYDG",2021-05-06,46
"64930","RFWOYDG",2021-05-08,146
"64931","RFWOYDG",2021-05-10,146
"64932","RFWOYDG",2021-05-12,142
"64933","RFWOYDG",2021-05-13,143
"64934","RFWOYDG",2021-05-16,142
"64935","RFWOYDG",2021-05-22,141
"64936","RFWOYDG",2021-05-25,141
"64937","RFWOYDG",2021-05-25,141
"64938","RFWOYDG",2021-05-28,138
"64939","RFWOYDG",2021-05-28,137
"64940","RFWOYDG",2021-06-01,136
"64941","RFWOYDG",2021-06-13,134
"64942","RFWOYDG",2021-06-14,131
"64943","RFWOYDG",2021-06-15,130
"64944","RFWOYDG",2021-06-19,128
"64945","RFWOYDG",2021-06-25,127
"64946","RFWOYDG",2021-06-29,124
"64947","RFWOYDG",2021-07-11,124
"64948","RFWOYDG",2021-07-15,124
"64949","RFWOYDG",2021-07-16,121
"64950","RFWOYDG",2021-07-22,121
"64951","RFWOYDG",2021-07-23,118
"64952","RFWOYDG",2021-07-27,117
"64953","RFWOYDG",2021-07-31,114
"64954","RFWOYDG",2021-08-01,113
"64955","RFWOYDG",2021-08-08,111
"64956","RFWOYDG",2021-08-16,107
"64957","RFWOYDG",2021-08-30,106
"64958","RFWOYDG",2021-08-31,104
"64959","RFWOYDG",2021-09-09,103
"64960","RFWOYDG",2021-09-11,100
"64961","RFWOYDG",2021-09-18,99
"64962","RFWOYDG",2021-09-21,96
"64963","RFWOYDG",2021-09-23,94
"64964","RFWOYDG",2021-09-23,89
"64965","RFWOYDG",2021-09-25,88
"64966","RFWOYDG",2021-09-28,88
"64967","RFWOYDG",2021-09-29,87
"64968","RFWOYDG",2021-09-30,85
"64969","RFWOYDG",2021-10-08,82
"64970","RFWOYDG",2021-10-08,80
"64971","RFWOYDG",2021-10-08,80
"64972","RFWOYDG",2021-10-11,80
"64973","RFWOYDG",2021-10-18,76
"64974","RFWOYDG",2021-10-28,73
"64975","RFWOYDG",2021-11-02,71
"64976","RFWOYDG",2021-11-05,70
"64977","RFWOYDG",2021-11-11,65
"64978","RFWOYDG",2021-11-14,61
"64979","RFWOYDG",2021-11-21,56
"64980","RFWOYDG",2021-11-21,55
"64981","RFWOYDG",2021-11-24,51
"64982","RFWOYDG",2021-11-28,51
"64983","RFWOYDG",2021-12-06,46
"64984","RFWOYDG",2021-12-14,144
"64985","RFWOYDG",2021-12-16,143
"64986","RFWOYDG",2021-12-17,141
"64987","RFWOYDG",2021-12-21,137
"64988","RGBTONM",2021-01-06,89
"64989","RGBTONM",2021-01-06,88
"64990","RGBTONM",2021-01-11,85
"64991","RGBTONM",2021-01-13,84
"64992","RGBTONM",2021-01-15,79
"64993","RGBTONM",2021-01-23,78
"64994","RGBTONM",2021-01-24,76
"64995","RGBTONM",2021-02-11,74
"64996","RGBTONM",2021-02-27,74
"64997","RGBTONM",2021-03-03,71
"64998","RGBTONM",2021-03-05,70
"64999","RGBTONM",2021-03-07,66
"65000","RGBTONM",2021-03-11,65
"65001","RGBTONM",2021-03-11,64
"65002","RGBTONM",2021-03-22,61
"65003","RGBTONM",2021-03-25,60
"65004","RGBTONM",2021-04-01,60
"65005","RGBTONM",2021-04-06,59
"65006","RGBTONM",2021-04-07,57
"65007","RGBTONM",2021-04-14,55
"65008","RGBTONM",2021-04-21,54
"65009","RGBTONM",2021-04-22,52
"65010","RGBTONM",2021-04-29,48
"65011","RGBTONM",2021-05-06,147
"65012","RGBTONM",2021-05-10,144
"65013","RGBTONM",2021-05-17,143
"65014","RGBTONM",2021-05-21,141
"65015","RGBTONM",2021-05-21,136
"65016","RGBTONM",2021-05-22,134
"65017","RGBTONM",2021-05-23,133
"65018","RGBTONM",2021-05-31,133
"65019","RGBTONM",2021-06-02,131
"65020","RGBTONM",2021-06-03,130
"65021","RGBTONM",2021-06-09,126
"65022","RGBTONM",2021-06-11,126
"65023","RGBTONM",2021-06-16,121
"65024","RGBTONM",2021-06-19,121
"65025","RGBTONM",2021-06-21,120
"65026","RGBTONM",2021-06-24,119
"65027","RGBTONM",2021-06-27,117
"65028","RGBTONM",2021-06-27,116
"65029","RGBTONM",2021-07-01,115
"65030","RGBTONM",2021-07-03,113
"65031","RGBTONM",2021-07-09,112
"65032","RGBTONM",2021-07-09,109
"65033","RGBTONM",2021-07-12,109
"65034","RGBTONM",2021-07-12,107
"65035","RGBTONM",2021-07-13,104
"65036","RGBTONM",2021-07-13,104
"65037","RGBTONM",2021-07-22,102
"65038","RGBTONM",2021-07-30,100
"65039","RGBTONM",2021-08-01,98
"65040","RGBTONM",2021-08-01,97
"65041","RGBTONM",2021-08-02,96
"65042","RGBTONM",2021-08-07,93
"65043","RGBTONM",2021-08-12,90
"65044","RGBTONM",2021-08-14,87
"65045","RGBTONM",2021-08-19,84
"65046","RGBTONM",2021-08-24,82
"65047","RGBTONM",2021-08-29,81
"65048","RGBTONM",2021-08-31,79
"65049","RGBTONM",2021-09-04,74
"65050","RGBTONM",2021-09-10,70
"65051","RGBTONM",2021-09-13,69
"65052","RGBTONM",2021-09-18,66
"65053","RGBTONM",2021-09-18,60
"65054","RGBTONM",2021-09-30,59
"65055","RGBTONM",2021-09-30,58
"65056","RGBTONM",2021-10-04,58
"65057","RGBTONM",2021-10-05,58
"65058","RGBTONM",2021-10-07,58
"65059","RGBTONM",2021-10-07,55
"65060","RGBTONM",2021-10-08,52
"65061","RGBTONM",2021-10-11,52
"65062","RGBTONM",2021-10-11,50
"65063","RGBTONM",2021-10-13,49
"65064","RGBTONM",2021-10-14,146
"65065","RGBTONM",2021-10-16,142
"65066","RGBTONM",2021-10-16,139
"65067","RGBTONM",2021-10-16,139
"65068","RGBTONM",2021-10-23,136
"65069","RGBTONM",2021-10-27,136
"65070","RGBTONM",2021-11-01,136
"65071","RGBTONM",2021-11-02,133
"65072","RGBTONM",2021-11-04,133
"65073","RGBTONM",2021-11-06,133
"65074","RGBTONM",2021-11-08,129
"65075","RGBTONM",2021-11-10,126
"65076","RGBTONM",2021-11-11,124
"65077","RGBTONM",2021-11-12,122
"65078","RGBTONM",2021-11-13,122
"65079","RGBTONM",2021-11-20,120
"65080","RGBTONM",2021-11-20,120
"65081","RGBTONM",2021-11-24,119
"65082","RGBTONM",2021-11-27,117
"65083","RGBTONM",2021-11-27,115
"65084","RGBTONM",2021-11-30,114
"65085","RGBTONM",2021-12-07,113
"65086","RGBTONM",2021-12-09,110
"65087","RGBTONM",2021-12-12,106
"65088","RGBTONM",2021-12-17,102
"65089","RGBTONM",2021-12-22,100
"65090","RGBTONM",2021-12-22,94
"65091","RGBTONM",2021-12-27,93
"65092","RGBTONM",2021-12-29,93
"65093","RGCGXAZ",2021-01-05,102
"65094","RGCGXAZ",2021-01-07,99
"65095","RGCGXAZ",2021-01-14,99
"65096","RGCGXAZ",2021-01-16,99
"65097","RGCGXAZ",2021-01-26,98
"65098","RGCGXAZ",2021-02-05,96
"65099","RGCGXAZ",2021-02-10,93
"65100","RGCGXAZ",2021-02-18,92
"65101","RGCGXAZ",2021-02-20,89
"65102","RGCGXAZ",2021-02-25,89
"65103","RGCGXAZ",2021-02-26,88
"65104","RGCGXAZ",2021-03-04,85
"65105","RGCGXAZ",2021-03-04,83
"65106","RGCGXAZ",2021-03-07,80
"65107","RGCGXAZ",2021-03-07,80
"65108","RGCGXAZ",2021-03-13,79
"65109","RGCGXAZ",2021-03-14,75
"65110","RGCGXAZ",2021-03-20,73
"65111","RGCGXAZ",2021-03-24,69
"65112","RGCGXAZ",2021-03-28,69
"65113","RGCGXAZ",2021-04-01,65
"65114","RGCGXAZ",2021-04-01,64
"65115","RGCGXAZ",2021-04-07,64
"65116","RGCGXAZ",2021-04-10,58
"65117","RGCGXAZ",2021-04-15,57
"65118","RGCGXAZ",2021-04-18,55
"65119","RGCGXAZ",2021-04-24,54
"65120","RGCGXAZ",2021-04-27,52
"65121","RGCGXAZ",2021-04-29,50
"65122","RGCGXAZ",2021-05-03,50
"65123","RGCGXAZ",2021-05-08,46
"65124","RGCGXAZ",2021-05-12,142
"65125","RGCGXAZ",2021-05-15,139
"65126","RGCGXAZ",2021-05-23,135
"65127","RGCGXAZ",2021-05-28,133
"65128","RGCGXAZ",2021-05-30,131
"65129","RGCGXAZ",2021-06-07,130
"65130","RGCGXAZ",2021-06-10,126
"65131","RGCGXAZ",2021-06-11,124
"65132","RGCGXAZ",2021-06-13,122
"65133","RGCGXAZ",2021-06-16,118
"65134","RGCGXAZ",2021-06-26,114
"65135","RGCGXAZ",2021-06-26,114
"65136","RGCGXAZ",2021-06-28,111
"65137","RGCGXAZ",2021-06-29,109
"65138","RGCGXAZ",2021-07-04,108
"65139","RGCGXAZ",2021-07-06,105
"65140","RGCGXAZ",2021-07-08,103
"65141","RGCGXAZ",2021-07-08,103
"65142","RGCGXAZ",2021-07-19,103
"65143","RGCGXAZ",2021-07-22,102
"65144","RGCGXAZ",2021-07-22,100
"65145","RGCGXAZ",2021-07-31,100
"65146","RGCGXAZ",2021-08-04,100
"65147","RGCGXAZ",2021-08-14,99
"65148","RGCGXAZ",2021-08-14,96
"65149","RGCGXAZ",2021-08-23,94
"65150","RGCGXAZ",2021-08-24,95
"65151","RGCGXAZ",2021-08-28,95
"65152","RGCGXAZ",2021-08-29,92
"65153","RGCGXAZ",2021-09-06,89
"65154","RGCGXAZ",2021-09-07,87
"65155","RGCGXAZ",2021-09-09,83
"65156","RGCGXAZ",2021-09-11,79
"65157","RGCGXAZ",2021-09-16,78
"65158","RGCGXAZ",2021-09-16,75
"65159","RGCGXAZ",2021-09-17,73
"65160","RGCGXAZ",2021-09-20,69
"65161","RGCGXAZ",2021-09-20,70
"65162","RGCGXAZ",2021-09-23,69
"65163","RGCGXAZ",2021-09-23,66
"65164","RGCGXAZ",2021-09-25,65
"65165","RGCGXAZ",2021-09-25,63
"65166","RGCGXAZ",2021-09-27,63
"65167","RGCGXAZ",2021-09-28,59
"65168","RGCGXAZ",2021-10-10,59
"65169","RGCGXAZ",2021-10-11,56
"65170","RGCGXAZ",2021-10-14,52
"65171","RGCGXAZ",2021-10-19,52
"65172","RGCGXAZ",2021-10-19,51
"65173","RGCGXAZ",2021-10-28,44
"65174","RGCGXAZ",2021-10-28,141
"65175","RGCGXAZ",2021-10-28,137
"65176","RGCGXAZ",2021-11-09,135
"65177","RGCGXAZ",2021-11-12,133
"65178","RGCGXAZ",2021-11-14,131
"65179","RGCGXAZ",2021-11-15,129
"65180","RGCGXAZ",2021-11-17,127
"65181","RGCGXAZ",2021-11-21,126
"65182","RGCGXAZ",2021-12-04,124
"65183","RGCGXAZ",2021-12-05,123
"65184","RGCGXAZ",2021-12-10,123
"65185","RGCGXAZ",2021-12-11,123
"65186","RGCGXAZ",2021-12-13,122
"65187","RGCGXAZ",2021-12-15,121
"65188","RGCGXAZ",2021-12-17,119
"65189","RGCGXAZ",2021-12-18,117
"65190","RGCGXAZ",2021-12-22,115
"65191","RGCGXAZ",2021-12-24,114
"65192","RHCZHBK",2021-01-14,88
"65193","RHCZHBK",2021-01-22,87
"65194","RHCZHBK",2021-01-25,87
"65195","RHCZHBK",2021-01-25,84
"65196","RHCZHBK",2021-02-10,84
"65197","RHCZHBK",2021-02-13,84
"65198","RHCZHBK",2021-02-14,83
"65199","RHCZHBK",2021-02-18,80
"65200","RHCZHBK",2021-02-19,79
"65201","RHCZHBK",2021-02-23,78
"65202","RHCZHBK",2021-02-26,78
"65203","RHCZHBK",2021-03-05,77
"65204","RHCZHBK",2021-03-14,72
"65205","RHCZHBK",2021-03-25,71
"65206","RHCZHBK",2021-04-03,69
"65207","RHCZHBK",2021-04-05,66
"65208","RHCZHBK",2021-04-05,64
"65209","RHCZHBK",2021-04-05,64
"65210","RHCZHBK",2021-04-16,63
"65211","RHCZHBK",2021-04-20,59
"65212","RHCZHBK",2021-04-26,57
"65213","RHCZHBK",2021-04-30,54
"65214","RHCZHBK",2021-05-05,54
"65215","RHCZHBK",2021-05-10,53
"65216","RHCZHBK",2021-05-14,52
"65217","RHCZHBK",2021-05-21,52
"65218","RHCZHBK",2021-05-24,51
"65219","RHCZHBK",2021-05-28,51
"65220","RHCZHBK",2021-06-04,50
"65221","RHCZHBK",2021-06-13,49
"65222","RHCZHBK",2021-06-15,146
"65223","RHCZHBK",2021-06-20,143
"65224","RHCZHBK",2021-06-25,140
"65225","RHCZHBK",2021-06-25,139
"65226","RHCZHBK",2021-06-30,135
"65227","RHCZHBK",2021-07-08,133
"65228","RHCZHBK",2021-07-10,128
"65229","RHCZHBK",2021-07-10,125
"65230","RHCZHBK",2021-07-11,121
"65231","RHCZHBK",2021-07-11,120
"65232","RHCZHBK",2021-07-23,119
"65233","RHCZHBK",2021-07-26,117
"65234","RHCZHBK",2021-07-28,114
"65235","RHCZHBK",2021-07-30,113
"65236","RHCZHBK",2021-08-06,112
"65237","RHCZHBK",2021-08-18,109
"65238","RHCZHBK",2021-09-03,108
"65239","RHCZHBK",2021-09-12,107
"65240","RHCZHBK",2021-09-14,106
"65241","RHCZHBK",2021-09-14,104
"65242","RHCZHBK",2021-09-26,104
"65243","RHCZHBK",2021-09-26,99
"65244","RHCZHBK",2021-10-02,99
"65245","RHCZHBK",2021-10-04,98
"65246","RHCZHBK",2021-10-05,98
"65247","RHCZHBK",2021-10-05,96
"65248","RHCZHBK",2021-10-10,93
"65249","RHCZHBK",2021-10-14,92
"65250","RHCZHBK",2021-10-25,92
"65251","RHCZHBK",2021-10-29,88
"65252","RHCZHBK",2021-11-11,88
"65253","RHCZHBK",2021-11-12,88
"65254","RHCZHBK",2021-11-15,87
"65255","RHCZHBK",2021-11-16,84
"65256","RHCZHBK",2021-11-17,82
"65257","RHCZHBK",2021-11-27,82
"65258","RHCZHBK",2021-11-27,81
"65259","RHCZHBK",2021-11-29,76
"65260","RHCZHBK",2021-11-30,75
"65261","RHCZHBK",2021-12-03,73
"65262","RHCZHBK",2021-12-05,73
"65263","RHCZHBK",2021-12-11,72
"65264","RHCZHBK",2021-12-12,70
"65265","RHCZHBK",2021-12-17,70
"65266","RHCZHBK",2021-12-20,70
"65267","RHCZHBK",2021-12-21,67
"65268","RHCZHBK",2021-12-22,65
"65269","RHCZHBK",2021-12-23,60
"65270","RHCZHBK",2021-12-30,57
"65271","RIWCMEQ",2021-01-03,80
"65272","RIWCMEQ",2021-01-05,79
"65273","RIWCMEQ",2021-01-13,78
"65274","RIWCMEQ",2021-01-15,75
"65275","RIWCMEQ",2021-01-16,74
"65276","RIWCMEQ",2021-01-22,72
"65277","RIWCMEQ",2021-01-27,68
"65278","RIWCMEQ",2021-01-29,66
"65279","RIWCMEQ",2021-01-31,65
"65280","RIWCMEQ",2021-02-04,63
"65281","RIWCMEQ",2021-02-09,60
"65282","RIWCMEQ",2021-02-10,57
"65283","RIWCMEQ",2021-02-11,54
"65284","RIWCMEQ",2021-02-19,51
"65285","RIWCMEQ",2021-02-27,49
"65286","RIWCMEQ",2021-03-02,146
"65287","RIWCMEQ",2021-03-15,145
"65288","RIWCMEQ",2021-03-15,142
"65289","RIWCMEQ",2021-03-16,140
"65290","RIWCMEQ",2021-03-17,136
"65291","RIWCMEQ",2021-03-31,136
"65292","RIWCMEQ",2021-04-01,135
"65293","RIWCMEQ",2021-04-05,134
"65294","RIWCMEQ",2021-04-06,132
"65295","RIWCMEQ",2021-04-10,129
"65296","RIWCMEQ",2021-04-14,127
"65297","RIWCMEQ",2021-04-19,125
"65298","RIWCMEQ",2021-04-21,124
"65299","RIWCMEQ",2021-04-21,123
"65300","RIWCMEQ",2021-04-30,121
"65301","RIWCMEQ",2021-05-01,120
"65302","RIWCMEQ",2021-05-02,116
"65303","RIWCMEQ",2021-05-07,110
"65304","RIWCMEQ",2021-05-11,107
"65305","RIWCMEQ",2021-05-11,105
"65306","RIWCMEQ",2021-05-11,105
"65307","RIWCMEQ",2021-05-22,104
"65308","RIWCMEQ",2021-05-27,103
"65309","RIWCMEQ",2021-06-01,101
"65310","RIWCMEQ",2021-06-05,98
"65311","RIWCMEQ",2021-06-06,93
"65312","RIWCMEQ",2021-06-09,93
"65313","RIWCMEQ",2021-06-13,92
"65314","RIWCMEQ",2021-06-15,88
"65315","RIWCMEQ",2021-06-18,87
"65316","RIWCMEQ",2021-06-23,85
"65317","RIWCMEQ",2021-06-28,85
"65318","RIWCMEQ",2021-06-28,84
"65319","RIWCMEQ",2021-06-29,81
"65320","RIWCMEQ",2021-07-01,79
"65321","RIWCMEQ",2021-07-01,78
"65322","RIWCMEQ",2021-07-08,75
"65323","RIWCMEQ",2021-07-13,75
"65324","RIWCMEQ",2021-07-18,72
